Keyword_Pencarian,AssignmentID
PASAR PAGI MANGGA DUA RAYA JALAN LT 2 BLOK C,1c872653-d885-4db0-b372-7be8b84285de
95972262,65641776-13f5-44a4-82b6-bdf760d520e6
"KAWASAKI MOTOR INDONESIA, PT",65641776-13f5-44a4-82b6-bdf760d520e6
"Jl. Perintis Kemerdekaan No.Km.20, RT.1/RW.5, Pegangsaan Dua, Kec. Klp. Gading, Jkt Utara, Daerah Khusus Ibukota Jakarta 14250",65641776-13f5-44a4-82b6-bdf760d520e6
95968073,8dc71ab1-8196-414b-b25d-7c7c4584947b
CISADANE SAWIT RAYA PT,8dc71ab1-8196-414b-b25d-7c7c4584947b
RUKO CBD PLUIT BLOK C NO 25 26,8dc71ab1-8196-414b-b25d-7c7c4584947b
95966598,2fbab236-3511-440d-b7db-50cbb49543dc
GUDANG BARANG HARNET,2fbab236-3511-440d-b7db-50cbb49543dc
JL SATRIA I,2fbab236-3511-440d-b7db-50cbb49543dc
95965863,fba5e096-943b-421a-b157-ce2e1650dd1f
PT GANDA MAS(JOHAN WIJAYA),fba5e096-943b-421a-b157-ce2e1650dd1f
JL MUARA KARANG BLOK M9 SEL NO 15,fba5e096-943b-421a-b157-ce2e1650dd1f
95965526,90c719c6-3980-497d-9a30-5f4a764502de
SINAR PESONA LAUT PT,90c719c6-3980-497d-9a30-5f4a764502de
JL PAKIN 1 MITRA BAHARI 2,90c719c6-3980-497d-9a30-5f4a764502de
95965333,3e10581f-13fd-45c1-aa98-a3ae5971a21e
PROSPINDO SAMUDRA PT KARSAN,3e10581f-13fd-45c1-aa98-a3ae5971a21e
KOMPLEK RUKO TAMA INDAH JL JEMBATAN TIGA NO 36 DO,3e10581f-13fd-45c1-aa98-a3ae5971a21e
95964660,27393935-ca97-4044-97fb-01b4ef366c37
HANDSUMTEX  P T,27393935-ca97-4044-97fb-01b4ef366c37
JL SUMBAWA,27393935-ca97-4044-97fb-01b4ef366c37
95963916,448c6e8a-1260-418b-92da-637b20993789
BINTANG BARU,448c6e8a-1260-418b-92da-637b20993789
CENTRA INDUSTRI BLOK 1I NO 30/31,448c6e8a-1260-418b-92da-637b20993789
95962153,6e042ca0-2ba4-41bb-b504-fb204138e6a5
"KOMATSU INDONESIA ASSEMBLY PLANT, PT",6e042ca0-2ba4-41bb-b504-fb204138e6a5
Jl. Komp. PT. Komatsu No.13,6e042ca0-2ba4-41bb-b504-fb204138e6a5
95961740,acca38e0-672f-42bf-8554-bac47879ce02
MAKMUR ABADI PLAST PT,acca38e0-672f-42bf-8554-bac47879ce02
JI RAYA CLINCING NO 31,acca38e0-672f-42bf-8554-bac47879ce02
95960768,caebe398-cc01-4b5a-8f0d-1bdeace3a7e4
KONVEKSI CELANA <EDI>,caebe398-cc01-4b5a-8f0d-1bdeace3a7e4
JALAN EDAM I NO 17,caebe398-cc01-4b5a-8f0d-1bdeace3a7e4
95958719,7fcb3542-8f41-4fa7-9b3e-5a2b6c09f116
KAIROS MULTI USAHA CV,7fcb3542-8f41-4fa7-9b3e-5a2b6c09f116
JL DANAU SUNTER UTARA BLOK O,7fcb3542-8f41-4fa7-9b3e-5a2b6c09f116
95957830,702929b5-a08c-459d-afab-bbc70e4e0d21
FERRUM DESIGN,702929b5-a08c-459d-afab-bbc70e4e0d21
PANTAI INDAH SELATAN BLOK B NO 49 JALAN,702929b5-a08c-459d-afab-bbc70e4e0d21
95957663,b87d870e-a8be-4770-8e41-1c8d130cd6ee
"TEKNIK LANCAR MANDIRI ,PT",b87d870e-a8be-4770-8e41-1c8d130cd6ee
"Jl. Kapuk Kamal No. 14 B Rt. 002/ 003, Kamal Muara - Penjaringan",b87d870e-a8be-4770-8e41-1c8d130cd6ee
95956248,db9dd920-6a5e-4d5a-834d-3306936839d4
"Supreme Belting Perkasa, PT.",db9dd920-6a5e-4d5a-834d-3306936839d4
"Jl. Jemb. 3 Raya No No.8GH 2, RT.2/RW.16, Penjaringan, Kec. Penjaringan, Jkt Utara, Daerah Khusus Ibukota Jakarta 14440",db9dd920-6a5e-4d5a-834d-3306936839d4
95955721,ebd1b641-be84-4587-a722-291814069c32
KONFEKSI AFUK,ebd1b641-be84-4587-a722-291814069c32
RAWA BEBEK JALAN,ebd1b641-be84-4587-a722-291814069c32
95955180,f11237aa-e9d0-440d-866b-19a0744570f8
"WORD PRINTING, CV",f11237aa-e9d0-440d-866b-19a0744570f8
VIKA MAS 2 BLOK F6 UTARA NO 9,f11237aa-e9d0-440d-866b-19a0744570f8
95955018,3a33a244-dd4f-4fe3-89cd-f6625f767db5
SIGMA PIVOTAMA PT,3a33a244-dd4f-4fe3-89cd-f6625f767db5
JL PARADISE RAYA BLOK A 2 NO 96-97 RUKAN SUNTER PARADISE 2,3a33a244-dd4f-4fe3-89cd-f6625f767db5
95954314,4a00e3f5-7bd9-406b-ace2-5758cf0cbec9
MORRIS ADHI PRAMANA PT,4a00e3f5-7bd9-406b-ace2-5758cf0cbec9
"THE CENTRO METRO BROADWAY BLOK B57, PIK 2 JL.",4a00e3f5-7bd9-406b-ace2-5758cf0cbec9
95953255,5545b76f-cdad-4e4a-9676-36dce372bac6
INDITALIA PT,5545b76f-cdad-4e4a-9676-36dce372bac6
JL JAWA RAYA KBN CAKUNG JAKARTA UT,5545b76f-cdad-4e4a-9676-36dce372bac6
95951254,1f45bc49-7a3a-42b4-9fb2-d5d1b0964673
KANTOR ASINAN <FERRY>,1f45bc49-7a3a-42b4-9fb2-d5d1b0964673
SINAR BUDI GG O JALAN,1f45bc49-7a3a-42b4-9fb2-d5d1b0964673
95951133,37cdd9a4-6d4e-4955-8a95-571d6c73e0eb
KITA SINDO UTAMA <ROHMA SARI> PT,37cdd9a4-6d4e-4955-8a95-571d6c73e0eb
MUNDU BLOK L NO 25 JLN,37cdd9a4-6d4e-4955-8a95-571d6c73e0eb
95950014,805670f6-0544-4c85-a68e-10166c5ea866
PABRIK PLASTIK SURYA JAYA PT,805670f6-0544-4c85-a68e-10166c5ea866
LUNDU 1 JALAN,805670f6-0544-4c85-a68e-10166c5ea866
95948150,55f697d8-8f2d-4975-baca-0436b3b0c1c7
PROSPERINDO KREASI UD,55f697d8-8f2d-4975-baca-0436b3b0c1c7
JEMBATAN TIGA RUKO 38 BLOK B NO 7-8 JL,55f697d8-8f2d-4975-baca-0436b3b0c1c7
95946851,8491a260-b8e2-4ded-a0c4-7c9e66a8225d
TRI PUTRA GLOBLINDO PT OEY SHANDY WITANTO,8491a260-b8e2-4ded-a0c4-7c9e66a8225d
JEMBATAN GAMBANG 1,8491a260-b8e2-4ded-a0c4-7c9e66a8225d
95946592,16f9a053-15c5-4845-971d-95c76605c7f4
FATAH CV <NUGROHO>,16f9a053-15c5-4845-971d-95c76605c7f4
JALAN PLUIT RAYA,16f9a053-15c5-4845-971d-95c76605c7f4
95946528,24c1ef30-39a0-4496-9d5a-602c8474d3c8
SURYA MAS CEMERLANG. CV,24c1ef30-39a0-4496-9d5a-602c8474d3c8
VIKAMAS BLOK I C/180,24c1ef30-39a0-4496-9d5a-602c8474d3c8
95943441,b39ad846-7ff3-4c76-a395-544c7d1e8b3b
STENLIS <KIBAR>,b39ad846-7ff3-4c76-a395-544c7d1e8b3b
SKIP RAYA JLN,b39ad846-7ff3-4c76-a395-544c7d1e8b3b
95942711,2ee94923-4d3a-474b-9cde-96c72aeae817
REHAN INDONESIA PT,2ee94923-4d3a-474b-9cde-96c72aeae817
RUKO ITALIAN BLOK B NO 50B,2ee94923-4d3a-474b-9cde-96c72aeae817
95942678,eac968b5-a7a0-49f9-adb7-580b72cad269
GARMEN SABATA KARISMA,eac968b5-a7a0-49f9-adb7-580b72cad269
KOMP RUKO TELUK MAS BLOK A13 JI.TELUK GONG RAYA,eac968b5-a7a0-49f9-adb7-580b72cad269
95942452,58d6d20b-cbbe-4311-bcef-7e2c4e0a96b5
"SOUTHERN CHEMICALS & ENGINEERING, PT",58d6d20b-cbbe-4311-bcef-7e2c4e0a96b5
Jalan bandungblok ii b1 no. 14a kbn marunda 14120,58d6d20b-cbbe-4311-bcef-7e2c4e0a96b5
95941715,69eebb73-45fb-4400-9c9b-7887ce561c8e
SURYA AGUNG MANDIRI,69eebb73-45fb-4400-9c9b-7887ce561c8e
KAPUK KAMAL RAYA NO 74 JL,69eebb73-45fb-4400-9c9b-7887ce561c8e
95940623,b50e4907-f4c2-4d5c-a56c-b81d7bdd3d71
GASURINDO BAHTERA JAYA <JONNI WJAYA> PT,b50e4907-f4c2-4d5c-a56c-b81d7bdd3d71
"JL. YOS SUDARSO NO.23, RT.5/RW.14 14330",b50e4907-f4c2-4d5c-a56c-b81d7bdd3d71
95939771,b135af02-3113-40d6-a6d5-db9e6b7c7f45
INDUSTRI SPAREPART MOBIL <BENNY>,b135af02-3113-40d6-a6d5-db9e6b7c7f45
VIKAMAS NO 15 A JL,b135af02-3113-40d6-a6d5-db9e6b7c7f45
95938542,0c329c5d-beac-4aca-ab6d-8e4f6dee2088
"KARYA MANDIRI CITRA MINA, PT",0c329c5d-beac-4aca-ab6d-8e4f6dee2088
Pelabuhan Perikanan Samudera Nizam Zachman Jl. Cumi Raya No.5,0c329c5d-beac-4aca-ab6d-8e4f6dee2088
95938517,6d7f5d28-bf5f-4bd0-a234-1b7631e2a341
DWI BUANA PT< UNTUNG JATMIKO>,6d7f5d28-bf5f-4bd0-a234-1b7631e2a341
JL KAPUK MUARA,4b5538fd-3aa4-4f45-a521-f7ac69c10d23
95937535,4012016a-ca96-4d34-9544-6ce4edeb897a
"PT, BAJA MARGA KHARISMA",4012016a-ca96-4d34-9544-6ce4edeb897a
JL RAYA KAPUK KAMALNO 17,4012016a-ca96-4d34-9544-6ce4edeb897a
95937245,154d48a9-001e-4d91-9c5a-24049e3a0e1b
CHINA JINYUAN BAISHITALI PT,154d48a9-001e-4d91-9c5a-24049e3a0e1b
Perwata tower lt 8 suite d pluit selatan raya jl 14440,154d48a9-001e-4d91-9c5a-24049e3a0e1b
95936876,93dedfde-0ba5-4d1b-937b-b5e9e43f66ef
PT ESPERTA,93dedfde-0ba5-4d1b-937b-b5e9e43f66ef
RUKO WILLCON BLOK A6B NO 16,93dedfde-0ba5-4d1b-937b-b5e9e43f66ef
95936156,fb299cca-982e-4e30-a763-9e0c6f95e989
USAHA IMPOR PAKAIAN (ALIF),fb299cca-982e-4e30-a763-9e0c6f95e989
JLN PAKIN NO1 MITRABAHARI BLOKC NO9,fb299cca-982e-4e30-a763-9e0c6f95e989
95935445,7dd29dd3-eec2-4fbe-ad1f-af0416955afe
"PRIMA SAFTINDO ELEKTRIKA ,PT",7dd29dd3-eec2-4fbe-ad1f-af0416955afe
Jl. Kelapa Nias Raya Blok KR I / 5 Kel. Pegangsaan Dua  Kec. Kelapa Gading,7dd29dd3-eec2-4fbe-ad1f-af0416955afe
95933329,47788a82-881b-476b-a7ac-9bde7d361d2e
PRINTECH PT,47788a82-881b-476b-a7ac-9bde7d361d2e
AGUNG PERKASA 9 BLOK K2 NO 32 JALAN,47788a82-881b-476b-a7ac-9bde7d361d2e
95933210,6a052947-36ac-4340-8b2a-213b4881db70
SAARINDO UTAMA SEJATI PT,6a052947-36ac-4340-8b2a-213b4881db70
KOMPLEK PURI MUTIARA BLOK A/115 JL GRIYA UTAMA SUNTER JAKARTA UTARA,6a052947-36ac-4340-8b2a-213b4881db70
95928054,4a79a2ed-fab8-4d1f-a2aa-5dff759d1f6f
"GLOBAL TRIMS,PT",4a79a2ed-fab8-4d1f-a2aa-5dff759d1f6f
"KBN, JL. MADURA BLOK D NO. 14",4a79a2ed-fab8-4d1f-a2aa-5dff759d1f6f
95927438,bb19b3b5-e26a-48fc-80bb-998bff3eab01
ADHYTAMA CIPTA KARYA PT,bb19b3b5-e26a-48fc-80bb-998bff3eab01
JLN R.E MARTADINATA NOB 39,bb19b3b5-e26a-48fc-80bb-998bff3eab01
95927231,85b77cb2-633b-4e41-9322-833df3bb1728
GUDANG MAINAN ANAK,85b77cb2-633b-4e41-9322-833df3bb1728
KAMAL MUARA RAYA NO 30 JALAN,85b77cb2-633b-4e41-9322-833df3bb1728
95924699,472c5a29-9f38-4539-a7ce-49f32e72c0e4
TRI TUNGGAL PRINTIS ABADI PT,472c5a29-9f38-4539-a7ce-49f32e72c0e4
Jalan perum taman pegangsaan indah 14250,472c5a29-9f38-4539-a7ce-49f32e72c0e4
95924559,14ccda9d-c13c-47a3-81e6-ec66cb91fda4
PT. LIEBRA PERMANA,14ccda9d-c13c-47a3-81e6-ec66cb91fda4
"JL. PLUIT RAYA NO.121 BLK. B/28, PENJARINGAN, JAKARTA, JKT UTARA, DAERAH KHUSUS IBUKOTA JAKARTA",14ccda9d-c13c-47a3-81e6-ec66cb91fda4
95924135,c88c121e-2399-4ecd-ba82-9b761349d695
IWA DEDIGN,c88c121e-2399-4ecd-ba82-9b761349d695
GEDUNG DE PLOEIT CENTRALE LT 705 PLUIT SELATAN,c88c121e-2399-4ecd-ba82-9b761349d695
95923818,d34c6e19-52b0-4dea-8ef5-311c93444909
"PRODUKSI KARYA BETON INDONESIA, PT",d34c6e19-52b0-4dea-8ef5-311c93444909
JL. DANAU SUNTER SELATAN BLOK 1-5,d34c6e19-52b0-4dea-8ef5-311c93444909
95922069,a6182fcb-13be-4fe4-9e8e-7ba6e6b3a59c
MULTI KENCANA P T,a6182fcb-13be-4fe4-9e8e-7ba6e6b3a59c
JEMBATAN 3 RAYA JL NO 1-3,a6182fcb-13be-4fe4-9e8e-7ba6e6b3a59c
95920282,31d346e7-0a61-4948-8e29-5b180721f9dd
DIMENSI EXPO PRATAMA.PT,31d346e7-0a61-4948-8e29-5b180721f9dd
RAWASENGON BLOK D,31d346e7-0a61-4948-8e29-5b180721f9dd
95920241,8888f44b-1b25-4881-a6fd-eb182196f8a9
SINAR SAMUDRA MAKMUR PT,8888f44b-1b25-4881-a6fd-eb182196f8a9
PENJARINGAN,8888f44b-1b25-4881-a6fd-eb182196f8a9
95918166,6c1484d1-0576-432a-9eb6-d22b844d8d8e
RANTIUS COSMETIC CV,6c1484d1-0576-432a-9eb6-d22b844d8d8e
DHI BLOK VV NO 11-13 JL,6c1484d1-0576-432a-9eb6-d22b844d8d8e
95918050,cdb6213f-e5a9-422c-9a81-47e177a56aa3
"ALLOY MAS INDONESIA, PT",cdb6213f-e5a9-422c-9a81-47e177a56aa3
JALAN DENPASAR BLOK C2 NO.12 KBN MARUNDA JAKARTA UTARA,cdb6213f-e5a9-422c-9a81-47e177a56aa3
95917984,d09b80ae-f76f-4be8-953f-0e11213be415
KONVEKSI  BAJU  <M HOUK>,d09b80ae-f76f-4be8-953f-0e11213be415
KAPUK RAYA NO 22C JL,d09b80ae-f76f-4be8-953f-0e11213be415
95917600,5faf1d21-219d-4bc9-b1e1-a0eab7dd0b39
KONVEKSI,49593801-250e-4224-aa0d-6708349c580d
TAMAN NYIUR JL,5faf1d21-219d-4bc9-b1e1-a0eab7dd0b39
95916632,46a7f676-772d-4e38-8fb3-1f99baf013c1
KONVEKSI <BAMBANG>,46a7f676-772d-4e38-8fb3-1f99baf013c1
KOMPLEK DUTA KEMAYORAN NO.F3,46a7f676-772d-4e38-8fb3-1f99baf013c1
95914553,c847ad60-08b1-4daf-8cc8-7f6325ffedf0
TEAM MANLY PT (GO PACAI),c847ad60-08b1-4daf-8cc8-7f6325ffedf0
J L.KEBON PALA,c847ad60-08b1-4daf-8cc8-7f6325ffedf0
95910928,86290c10-c67f-429c-b54c-0fecad1e836e
AETRA PT,86290c10-c67f-429c-b54c-0fecad1e836e
"SINDANG RAYA NO 21, JL",86290c10-c67f-429c-b54c-0fecad1e836e
95908545,24f0f2a7-1ae8-4a9d-8ffb-fbcc2d2098f7
WIRA GULFINDO SARAHA,24f0f2a7-1ae8-4a9d-8ffb-fbcc2d2098f7
PLUMPANG SEMPER NO 50 JL,24f0f2a7-1ae8-4a9d-8ffb-fbcc2d2098f7
95907816,a8266c19-97b7-4431-a6b1-5d0fcef2bcad
INTI PERSADA NUSANTARA PT,a8266c19-97b7-4431-a6b1-5d0fcef2bcad
KAMAL MUARA RAYA JL,a8266c19-97b7-4431-a6b1-5d0fcef2bcad
95906647,f5dd16d8-4345-4644-a9c1-b9e259fa3753
HISOMO PT,f5dd16d8-4345-4644-a9c1-b9e259fa3753
MANGGA DUA RAYA BLOK C 37 GBC JALAN,f5dd16d8-4345-4644-a9c1-b9e259fa3753
95904898,5ddfdc17-5226-45d3-8b44-af245a4a6659
SK II,5ddfdc17-5226-45d3-8b44-af245a4a6659
Jl Boulevard raya sogo MKG 3 kelapa gading timur 14240,5ddfdc17-5226-45d3-8b44-af245a4a6659
95904832,47ce8e81-cef4-45d2-a698-5f85b9a85b69
TRIAS SENTOSA TBK PT,47ce8e81-cef4-45d2-a698-5f85b9a85b69
ALTIRA BUSINESS PARK BLOK A01-07 LT 5,47ce8e81-cef4-45d2-a698-5f85b9a85b69
95904783,923c54ca-a3d8-4905-babe-c3b1acf42985
NEW ERA WAHANA SUKSES PT,923c54ca-a3d8-4905-babe-c3b1acf42985
GADING KIRANA TIMUR BLOK A 13 NO 32 JALAN,923c54ca-a3d8-4905-babe-c3b1acf42985
95903819,a5ce1597-fcb7-4caf-8975-2c3c7661ef20
YOGIE PRATAMA,a5ce1597-fcb7-4caf-8975-2c3c7661ef20
PLUIT PUTRI RAYA NO 2 C-D,a5ce1597-fcb7-4caf-8975-2c3c7661ef20
95902025,ae175ee3-20da-475d-a1a2-f710f3143787
UNI TAMA SARI MAS <YOHANES>,ae175ee3-20da-475d-a1a2-f710f3143787
"JEMBATAN TIGA,JL BLOK.A NO.3 JL. PLUIT SELATAN RAYA 14450",ae175ee3-20da-475d-a1a2-f710f3143787
95900407,219e0a59-e531-445d-8077-7600e5d40637
"NUSANTARA ALAM BAHARI, PT",219e0a59-e531-445d-8077-7600e5d40637
KAWASAN PERIKANAN NIZAM ZACHMAN BLOK S NO.6,219e0a59-e531-445d-8077-7600e5d40637
95899889,0e0ad619-5718-44ef-b00f-17a37b9fe760
CV PUTRA WIJAYA,0e0ad619-5718-44ef-b00f-17a37b9fe760
JL JEMBATAN 3 RUKO 25 A10-11,0e0ad619-5718-44ef-b00f-17a37b9fe760
95899628,0a0ad7a4-3cac-47a6-b750-82f580a98d37
DISTRIBUTOR PLASTIK <FIRMANSYAH>,0a0ad7a4-3cac-47a6-b750-82f580a98d37
JEMBATAN RAYA NO 5 N JL,0a0ad7a4-3cac-47a6-b750-82f580a98d37
95899061,084eb0e4-6a27-4932-b37c-ff5a9cf12fe4
GAPPA KHARISMA PT,084eb0e4-6a27-4932-b37c-ff5a9cf12fe4
DHI BLOK JJ NO 63 KAPUK MUARA,084eb0e4-6a27-4932-b37c-ff5a9cf12fe4
95899055,03424b6d-dbf1-475a-8d94-9425769d9e95
BUNGA MAS CV,03424b6d-dbf1-475a-8d94-9425769d9e95
JALAN KAMAL RAYA,03424b6d-dbf1-475a-8d94-9425769d9e95
95898857,aaef973f-f3e5-4a4f-8092-34b1273abf3c
ROYAL STANDARD PT,aaef973f-f3e5-4a4f-8092-34b1273abf3c
JALAN KAPUK KAMAL NO 45,aaef973f-f3e5-4a4f-8092-34b1273abf3c
95898719,d1f8ada2-1efb-4b25-808e-a1cb5b2d4b35
"ASINDO CEMERLANG PRIMA, PT",d1f8ada2-1efb-4b25-808e-a1cb5b2d4b35
JL. KAPUK GG. DOKTER 002/03 NO. 18,d1f8ada2-1efb-4b25-808e-a1cb5b2d4b35
95898558,104c96da-a315-4072-82b4-e54046bf82d5
"pt, MULIA PACK",104c96da-a315-4072-82b4-e54046bf82d5
Pluit raya no 195 Kel penjaringan kec penjaringan jakarta utara,104c96da-a315-4072-82b4-e54046bf82d5
95898052,c0fba775-cec2-4e03-98f1-e49e5d2ec70f
RODA SEJAHTERA KENCANA ABADI PT,c0fba775-cec2-4e03-98f1-e49e5d2ec70f
KOMPLEK RUKAN GADING BUKIT INDAH F2,c0fba775-cec2-4e03-98f1-e49e5d2ec70f
95897664,e334d118-9ea2-4433-8d9d-86bec9e60866
MEZAI GRAFIKA UTAMA PT,e334d118-9ea2-4433-8d9d-86bec9e60866
RUKAN MDS CEMARA JL BLOK B NO 31,e334d118-9ea2-4433-8d9d-86bec9e60866
95896756,b5d4d43c-71ca-43c8-ab00-20f1e6ed9202
PT.AKS,b5d4d43c-71ca-43c8-ab00-20f1e6ed9202
JL PAKIN RAYA NO 5A,b5d4d43c-71ca-43c8-ab00-20f1e6ed9202
95896501,5ba65964-c025-41c5-ab1d-eb3cc84ab29e
BIOTIS AGRINDO PT,5ba65964-c025-41c5-ab1d-eb3cc84ab29e
PLUIT KARANG UTARA NO 6,5ba65964-c025-41c5-ab1d-eb3cc84ab29e
95893798,67466135-a833-4aec-909d-79f8cf630800
PERCETAKAN <YOHAHES CAESAR>,67466135-a833-4aec-909d-79f8cf630800
JALAN FAJAR NO.48 TELUK GONG,67466135-a833-4aec-909d-79f8cf630800
95892425,ff42047f-b15d-43e1-a9a6-8443254a8f78
SUPRA NUSA SINDATA PT,ff42047f-b15d-43e1-a9a6-8443254a8f78
GADING BUKIT INDAH BLOK 03 - 05,ff42047f-b15d-43e1-a9a6-8443254a8f78
95891741,528621cc-d014-4667-aa83-832e31546188
CV SETIA KARYA <SUDIYAH RUSBIN>,528621cc-d014-4667-aa83-832e31546188
BENTENGAN MAS 2 NO 35,528621cc-d014-4667-aa83-832e31546188
95891001,73be3acf-f03a-410b-9556-978af43e020d
"LESTARI DINAMIKA AIRCON INDONESIA, PT",73be3acf-f03a-410b-9556-978af43e020d
"JL. Jembatan III Raya, No. 5 M RT. 003 RW. 011, RT.2/RW.2, Pejagalan, Kec. Penjaringan, Jkt Utara, Daerah Khusus Ibukota Jakarta 14450",73be3acf-f03a-410b-9556-978af43e020d
95890987,31012938-5b40-45bd-b390-c878ecfa0a0d
JEANNY ANG COUTURE,31012938-5b40-45bd-b390-c878ecfa0a0d
CENTRO METRO BROADWAY BLOK A23 PIU 2 JL.,31012938-5b40-45bd-b390-c878ecfa0a0d
95890874,50c113bc-a723-4828-b5ad-7c5adc5557a1
PRODUKSI KUE <DENNY A.S>,50c113bc-a723-4828-b5ad-7c5adc5557a1
SINAR BUDI RAYA JL,50c113bc-a723-4828-b5ad-7c5adc5557a1
95890747,52855c26-dd52-471e-88e0-f83f2a5b1f2c
SUMBER NIAGA CV,52855c26-dd52-471e-88e0-f83f2a5b1f2c
JL KAPOK KENCANA BLOK CIO,52855c26-dd52-471e-88e0-f83f2a5b1f2c
95889117,c1301cd7-fe7b-4759-b035-c33028f84298
"PETEKA KARYA JALA ,PT",c1301cd7-fe7b-4759-b035-c33028f84298
Gg. Pertamina Trans Kontinental Area Logistik Pertamina Jl. Yos Sudarso Kav. 205 Kel. Sunte,c1301cd7-fe7b-4759-b035-c33028f84298
95884606,9507423b-9001-4234-a561-ec5764428a23
DIGITAL PRINTING <JHONI ONGKOH>,9507423b-9001-4234-a561-ec5764428a23
SKIP RAYA NO 18 JLN,9507423b-9001-4234-a561-ec5764428a23
95882354,0a20d7c8-9666-4b91-b435-7f84f5a5dd90
ALPHA OMEGA ANUGRAH LOGISTIK PT,0a20d7c8-9666-4b91-b435-7f84f5a5dd90
KELAPA GADING BUKIT INDAH JL,0a20d7c8-9666-4b91-b435-7f84f5a5dd90
95880182,8fe3c1e9-fec7-46ea-ba02-0c3b872cde49
KATERINDO I /ASIA PRIMA SEJAHTERA,8fe3c1e9-fec7-46ea-ba02-0c3b872cde49
JL. AGUNG TIMUR II BLOK.O4/3-4,8fe3c1e9-fec7-46ea-ba02-0c3b872cde49
95879566,660b1f1f-e1e7-43b1-9ea9-e3479e422020
MAHKOTA JAYA RAYA PT,660b1f1f-e1e7-43b1-9ea9-e3479e422020
"RUKAN ARTHA GADING BLOK I NO 3-5, JL. BULEVAR ARTHA GADING",660b1f1f-e1e7-43b1-9ea9-e3479e422020
95879498,4894f0e4-a3c4-4f77-85d5-30abeae4df6f
MEJISTAR ADMIJAYA PT (RUBEN),4894f0e4-a3c4-4f77-85d5-30abeae4df6f
PGRI I JL,4894f0e4-a3c4-4f77-85d5-30abeae4df6f
95879484,d732e5be-8fcc-4a4f-bc8b-5fd5e7141a46
PERTAMINA,d732e5be-8fcc-4a4f-bc8b-5fd5e7141a46
JL YOSUDARSO,d732e5be-8fcc-4a4f-bc8b-5fd5e7141a46
95878777,07fc7737-b1a7-42f7-839f-2bf79d91422b
"GS BATERY, PT",07fc7737-b1a7-42f7-839f-2bf79d91422b
JL LAKSAMANA MUDA YOS SUDARSO SUNTER 1,07fc7737-b1a7-42f7-839f-2bf79d91422b
95874167,5424a0a2-6e1c-4d80-8233-4b78c7bf59d5
"PT, ALSUN SUKSESINDO",5424a0a2-6e1c-4d80-8233-4b78c7bf59d5
"Perkantoran, Jl. Mitra Sunter Bulevar No.10 Blok B-21, Sunter Jaya, Kec. Tj. Priok, Jkt Utara, Daerah Khusus Ibukota Jakarta",5424a0a2-6e1c-4d80-8233-4b78c7bf59d5
95873277,9798e34a-0174-4506-b8ad-0b169062aa5a
SURYA AGUNG CV,9798e34a-0174-4506-b8ad-0b169062aa5a
SUNTER MUARA CV,9798e34a-0174-4506-b8ad-0b169062aa5a
95872221,708524a2-cbe5-4a86-a5a6-b14fb3c64536
MATAHARI PD,708524a2-cbe5-4a86-a5a6-b14fb3c64536
KAPUK KAMAL RAYA NO 29,708524a2-cbe5-4a86-a5a6-b14fb3c64536
95871936,a62867aa-b6e1-4254-a514-80f99aaadb17
KENCANA PLASTIK,a62867aa-b6e1-4254-a514-80f99aaadb17
JL. KAPUK KENCANA NO. 1A,a62867aa-b6e1-4254-a514-80f99aaadb17
95871076,0f34d5da-9f52-4664-a920-545522e5ed68
"INTAN DUA PUTRA MANDIRI,PT",0f34d5da-9f52-4664-a920-545522e5ed68
KB KUBUR KOJA NO 8 JALAN,0f34d5da-9f52-4664-a920-545522e5ed68
95869659,c58cba6a-00f1-4a25-ad50-04060282de33
VICTORY PUTRA CV,c58cba6a-00f1-4a25-ad50-04060282de33
PELUMPANG SEMPER NO 27 JL RAYA,c58cba6a-00f1-4a25-ad50-04060282de33
95869212,fc268aac-7b1b-46fa-8127-365192f6702c
"WALINDO JAYA ABADI, PT",fc268aac-7b1b-46fa-8127-365192f6702c
KOMPLEK GADING BUKIT INDAH BLOK K 29,fc268aac-7b1b-46fa-8127-365192f6702c
95867980,bc46e244-9dc0-447a-85f5-1a39d7403d4b
PT OVAL TRIJAYA RAYA,bc46e244-9dc0-447a-85f5-1a39d7403d4b
JEMBATAN DUA RAYA NO 139 E JL,bc46e244-9dc0-447a-85f5-1a39d7403d4b
95866622,31f1d273-bf70-4981-b4d7-49bd48e01536
PABRIK TANGGA ALMUNIUM CV MAXI,31f1d273-bf70-4981-b4d7-49bd48e01536
"JEMBATAN TIGA,JALAN NO",31f1d273-bf70-4981-b4d7-49bd48e01536
95865150,d0d19631-c0bc-4d1e-9a11-d2fdbdc84f5e
WASCO PT,d0d19631-c0bc-4d1e-9a11-d2fdbdc84f5e
JL RAYA CACING,d0d19631-c0bc-4d1e-9a11-d2fdbdc84f5e
95864949,4b5538fd-3aa4-4f45-a521-f7ac69c10d23
WITASTAR <WILLIAM>,4b5538fd-3aa4-4f45-a521-f7ac69c10d23
95860971,3df5a851-cc15-4e24-b31d-ef5f82e16394
PRATAMA PRIMA JAYA <ALISAN>,3df5a851-cc15-4e24-b31d-ef5f82e16394
KOMPLEK GUNUNG SAHARI PERMAI,3df5a851-cc15-4e24-b31d-ef5f82e16394
95858021,0ecf2c95-a14f-4e73-adcf-7f8c47dae007
BNA INDONESIA PT,0ecf2c95-a14f-4e73-adcf-7f8c47dae007
